Feed Name,Attribute ID,Attribute Name,Feed ID,Technical Data Type,Technical Data Values,Collibra Catalog ID,DGC Data Element,Definition,One Hop Column(s)
Product Data,T-11-MS_ISSUED_SECURITY,MS_ISSUED_SECURITY,11,String,None,,,,
Product Data,T-11-COUNTRY_OF_ISSUE,COUNTRY_OF_ISSUE,11,String,JPN,,,,
Product Data,T-11-ISSUE_CURRENCY,ISSUE_CURRENCY,11,String,JPY,,,,
Product Data,T-11-EXCHANGE_CODE,EXCHANGE_CODE,11,String,285,,,,
Product Data,T-11-EXCHANGE_NAME,EXCHANGE_NAME,11,String,Tokyo Stock Exchange,,,,
Product Data,T-11-PRODUCT_MATURITY_DATE,PRODUCT_MATURITY_DATE,11,String,None,,,,
Product Data,T-11-PRODUCT_DELIVERY_CODE,PRODUCT_DELIVERY_CODE,11,String,756,,,,
Product Data,T-11-SECURITY_TYPE,SECURITY_TYPE,11,String,11500,,Security Type,,
Product Data,T-11-UNDERLYING_CUSIP,UNDERLYING_CUSIP,11,String,None,,,,
Product Data,T-11-ULTIMATE_PARTY_ID,ULTIMATE_PARTY_ID,11,String,BBB02961313,,,,
Product Data,T-11-COUNTERPARTY_NAME,COUNTERPARTY_NAME,11,String,"THE SHIMANE BANK, LTD.",,,,
Product Data,T-11-ULTIMATE_PARTY_NAME,ULTIMATE_PARTY_NAME,11,String,"THE SHIMANE BANK, LTD.",,,,
Product Data,T-11-COUNTRY_OF_ISSUER,COUNTRY_OF_ISSUER,11,String,JPN,,,,
Product Data,T-11-ID_BB_UNIQUE,ID_BB_UNIQUE,11,String,EQ0144218200001000,,,,
Product Data,T-11-STREET_CUSIP,STREET_CUSIP,11,String,None,,,,
Product Data,T-11-CURRENT_BALANCE,CURRENT_BALANCE,11,Float,-21413032768,,,,
Product Data,T-11-ISSUE_DATE,ISSUE_DATE,11,String,None,,Issue Date,,
Product Data,T-11-PAR_VALUE,PAR_VALUE,11,Float,-100032768,,,,
Product Ratings,T-12-ROW_ID,ROW_ID,12,Integer,2 - 374330,,Row ID,The row identifier of the dataset.,
Product Ratings,T-12-RUN_ID,RUN_ID,12,Integer,1265482 - 1265482,,Run ID,The run number for the table of information.,
Product Ratings,T-12-TABLE_ID,TABLE_ID,12,Integer,12/12/2023 0:00,,Table ID,The table/feed ID for which the row of information belongs to.,
Product Ratings,T-12-BUSINESS_DATE,BUSINESS_DATE,12,String,8/21/2023 0:00,,COB Date,Close of business date for which the report is run.,
Product Ratings,T-12-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,12,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Product Ratings,T-12-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,12,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Product Ratings,T-12-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,12,String,N,,Exception Row Flag,,
Product Ratings,T-12-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,12,String,Y,,Exception Signoff,,
Product Ratings,T-12-MATURITY_DATE,MATURITY_DATE,12,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Product Ratings,T-12-ENTRY_TS,ENTRY_TS,12,Datetime,2023-08-21 12:54:29.258684 - 2023-08-21 16:31:29.483464,,Entry TS,,
Product Ratings,T-12-CUSIP,CUSIP,12,String,880591EB4,,CUSIP,The CUSIP identifier of the instrument.,
Product Ratings,T-12-RATING_SOURCE_CODE,RATING_SOURCE_CODE,12,String,73,,,,
Product Ratings,T-12-RATING_SOURCE_CODE_DESCRIPTION,RATING_SOURCE_CODE_DESCRIPTION,12,String,Standards and Poors Ratings via Bloomberg,,,,
Product Ratings,T-12-LONG_SHORT_TERM_IND,LONG_SHORT_TERM_IND,12,String,None,,,,
Product Ratings,T-12-RATING_TYPE,RATING_TYPE,12,String,LT,,,,
Product Ratings,T-12-RATING_VALUE,RATING_VALUE,12,String,AA+,,,,
FX Rates,T-14-ROW_ID,ROW_ID,14,Integer,1 - 140,,Row ID,The row identifier of the dataset.,
FX Rates,T-14-RUN_ID,RUN_ID,14,Integer,427406 - 1270212,,Run ID,The run number for the table of information.,
FX Rates,T-14-TABLE_ID,TABLE_ID,14,Integer,14 - 14,,Table ID,The table/feed ID for which the row of information belongs to.,
FX Rates,T-14-BUSINESS_DATE,BUSINESS_DATE,14,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
FX Rates,T-14-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,14,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
FX Rates,T-14-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,14,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
FX Rates,T-14-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,14,String,N,,Exception Row Flag,,
FX Rates,T-14-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,14,String,Y,,Exception Signoff,,
FX Rates,T-14-MATURITY_DATE,MATURITY_DATE,14,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
FX Rates,T-14-ENTRY_TS,ENTRY_TS,14,Datetime,2021-10-27 19:16:19.486381 - 2023-09-21 03:17:01.526664,,Entry TS,,
FX Rates,T-14-FROM_CURRENCY,FROM_CURRENCY,14,String,USD,,,,
FX Rates,T-14-TO_CURRENCY,TO_CURRENCY,14,String,NZD,,,,
FX Rates,T-14-CURRENCY_RATE,CURRENCY_RATE,14,Float,0.0 - 248520960.95,,,,
FX Rates,T-14-TRADE_DATE,TRADE_DATE,14,String,10/27/2021 0:00,,Trade Date,,
FX Rates,T-14-DATA_SOURCE,DATA_SOURCE,14,String,M31,,,,
FX Rates,T-14-MULT_DIV_IND,MULT_DIV_IND,14,String,M,,,,
Phoenix Funding Pools,T-15-ROW_ID,ROW_ID,15,Integer,1 - 468,,Row ID,The row identifier of the dataset.,
Phoenix Funding Pools,T-15-RUN_ID,RUN_ID,15,Integer,427412 - 1270215,,Run ID,The run number for the table of information.,
Phoenix Funding Pools,T-15-TABLE_ID,TABLE_ID,15,Integer,15 - 15,,Table ID,The table/feed ID for which the row of information belongs to.,
Phoenix Funding Pools,T-15-BUSINESS_DATE,BUSINESS_DATE,15,String,12/2/2021 0:00,,COB Date,Close of business date for which the report is run.,
Phoenix Funding Pools,T-15-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,15,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Phoenix Funding Pools,T-15-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,15,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Phoenix Funding Pools,T-15-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,15,String,N,,Exception Row Flag,,
Phoenix Funding Pools,T-15-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,15,String,Y,,Exception Signoff,,
Phoenix Funding Pools,T-15-MATURITY_DATE,MATURITY_DATE,15,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Phoenix Funding Pools,T-15-ENTRY_TS,ENTRY_TS,15,Datetime,2021-10-27 20:40:34.868186 - 2023-09-20 19:41:34.033554,,Entry TS,,
Phoenix Funding Pools,T-15-SECURITY_POOL_ID,SECURITY_POOL_ID,15,String,RRR10,,,,
Phoenix Funding Pools,T-15-SECURITY_POOL,SECURITY_POOL,15,String,Sovereigns - US Treasuries,,Security Pool,,
Phoenix Funding Pools,T-15-CURRENCY,CURRENCY,15,String,USD,,Currency,The currency the values are respresented in.,
Phoenix Funding Pools,T-15-REP_REGION,REP_REGION,15,String,NY,,,,
Phoenix Funding Pools,T-15-SECURITY_POOL_TYPE,SECURITY_POOL_TYPE,15,String,IRCC,,,,
Phoenix Funding Pools,T-15-RAG_KEY,RAG_KEY,15,String,SG,,,,
Phoenix Funding Pools,T-15-CENTRAL_BANK_ELIGIBLE,CENTRAL_BANK_ELIGIBLE,15,String,Y,,,,
Phoenix Funding Pools,T-15-MARKET_CAPACITY,MARKET_CAPACITY,15,Float,50000000.0 - 24000000000.0,,,,
Phoenix Funding Pools,T-15-MARKET_CAPACITY_CCY,MARKET_CAPACITY_CCY,15,String,None,,,,
Phoenix Funding Pools,T-15-STRESS_SHORT_RATIO,STRESS_SHORT_RATIO,15,Float,1.0 - 1.95,,,,
Phoenix Funding Pools,T-15-STRESS_LONG_RATIO,STRESS_LONG_RATIO,15,Float,0.0 - 1.0,,,,
Phoenix Funding Pools,T-15-LOSS_OF_SECURED_FUNDING,LOSS_OF_SECURED_FUNDING,15,Float,0.0 - 1.0,,,,
Phoenix Funding Pools,T-15-HIGH_LOSS_OF_SEC_FUNDING,HIGH_LOSS_OF_SEC_FUNDING,15,Float,0.0 - 1.0,,,,
Phoenix Funding Pools,T-15-TERM_HIGH_LOSS_OF_SEC_FUNDING,TERM_HIGH_LOSS_OF_SEC_FUNDING,15,Float,0.0 - 1.0,,,,
Phoenix Funding Pools,T-15-SCOPE,SCOPE,15,String,None,,,,
Phoenix Funding Pools,T-15-BRM_ASSET_CLASS,BRM_ASSET_CLASS,15,String,Treasuries,,,,
Phoenix Funding Pools,T-15-SECURITY_POOL_SHORT_ID,SECURITY_POOL_SHORT_ID,15,String,RRR10,,,,
Phoenix Funding Rates,T-16-ROW_ID,ROW_ID,16,Integer,3594 - 1275624,,Row ID,The row identifier of the dataset.,
Phoenix Funding Rates,T-16-RUN_ID,RUN_ID,16,Integer,1265520 - 1265520,,Run ID,The run number for the table of information.,
Phoenix Funding Rates,T-16-TABLE_ID,TABLE_ID,16,Integer,16 - 16,,Table ID,The table/feed ID for which the row of information belongs to.,
Phoenix Funding Rates,T-16-BUSINESS_DATE,BUSINESS_DATE,16,String,8/21/2023 0:00,,COB Date,Close of business date for which the report is run.,
Phoenix Funding Rates,T-16-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,16,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Phoenix Funding Rates,T-16-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,16,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Phoenix Funding Rates,T-16-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,16,String,N,,Exception Row Flag,,
Phoenix Funding Rates,T-16-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,16,String,Y,,Exception Signoff,,
Phoenix Funding Rates,T-16-MATURITY_DATE,MATURITY_DATE,16,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Phoenix Funding Rates,T-16-ENTRY_TS,ENTRY_TS,16,Datetime,2023-08-21 19:41:25.757910 - 2023-08-21 19:41:25.757910,,Entry TS,,
Phoenix Funding Rates,T-16-REPORTING_DATE,REPORTING_DATE,16,String,8/21/2023 0:00,,Reporting Date,,
Phoenix Funding Rates,T-16-CUSIP,CUSIP,16,String,3130AHS46,,CUSIP,The CUSIP identifier of the instrument.,
Phoenix Funding Rates,T-16-CURRENCY,CURRENCY,16,String,USD,,Currency,The currency the values are respresented in.,
Phoenix Funding Rates,T-16-LEGAL_ENTITY,LEGAL_ENTITY,16,String,None,,Entity Code,,
Phoenix Funding Rates,T-16-SECURITY_POOL_ID,SECURITY_POOL_ID,16,String,RRR11,,,,
Phoenix Funding Rates,T-16-DEFAULT_SECURITY_POOL_ID,DEFAULT_SECURITY_POOL_ID,16,String,RRR11,,,,
Phoenix Funding Rates,T-16-DAY_BASIS_CODE,DAY_BASIS_CODE,16,String,Act/360,,Day Basis Code,,
Phoenix Funding Rates,T-16-LONG_RATE,LONG_RATE,16,Float,-15.39,,,,
Phoenix Funding Rates,T-16-LONG_RATE_CODE,LONG_RATE_CODE,16,String,PoolOverride,,,,
Phoenix Funding Rates,T-16-LONG_RATIO,LONG_RATIO,16,Float,0.0 - 0.99,,,,
Phoenix Funding Rates,T-16-LONG_RATIO_CODE,LONG_RATIO_CODE,16,String,Predefined,,,,
Phoenix Funding Rates,T-16-SHORT_RATE,SHORT_RATE,16,Float,-274.96,,,,
Phoenix Funding Rates,T-16-SHORT_RATE_CODE,SHORT_RATE_CODE,16,String,OffsetFromLong,,,,
Phoenix Funding Rates,T-16-SHORT_RATIO,SHORT_RATIO,16,Float,0.0 - 6.0,,,,
Phoenix Funding Rates,T-16-SHORT_RATIO_CODE,SHORT_RATIO_CODE,16,String,Predefined,,,,
Phoenix Funding Rates,T-16-SPECIAL_PRODUCT,SPECIAL_PRODUCT,16,String,N,,,,
Phoenix Funding Rates,T-16-IS_ISSUE_CURRENCY,IS_ISSUE_CURRENCY,16,String,Y,,,,
Phoenix Funding Rates,T-16-IS_SHORTABLE,IS_SHORTABLE,16,String,Y,,,,
Phoenix Funding Rates,T-16-FUNDABLE,FUNDABLE,16,String,Y,,,,
Phoenix Funding Rates,T-16-DAY_LAG,DAY_LAG,16,Integer,0 - 0,,,,
Phoenix Funding Rates,T-16-SECURITY_POOL_SHORT_ID,SECURITY_POOL_SHORT_ID,16,String,RRR11,,,,
Phoenix Funding Rates,T-16-DEFAULT_SECURITY_POOL_SHORT_ID,DEFAULT_SECURITY_POOL_SHORT_ID,16,String,RRR11,,,,
Counterparty Details,T-18-ROW_ID,ROW_ID,18,Integer,2 - 134918,,Row ID,The row identifier of the dataset.,
Counterparty Details,T-18-RUN_ID,RUN_ID,18,Integer,1207724 - 1207724,,Run ID,The run number for the table of information.,
Counterparty Details,T-18-TABLE_ID,TABLE_ID,18,Integer,18 - 18,,Table ID,The table/feed ID for which the row of information belongs to.,
Counterparty Details,T-18-BUSINESS_DATE,BUSINESS_DATE,18,String,8/8/2022 0:00,,COB Date,Close of business date for which the report is run.,
Counterparty Details,T-18-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,18,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Counterparty Details,T-18-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,18,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Counterparty Details,T-18-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,18,String,N,,Exception Row Flag,,
Counterparty Details,T-18-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,18,String,Y,,Exception Signoff,,
Counterparty Details,T-18-MATURITY_DATE,MATURITY_DATE,18,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Counterparty Details,T-18-ENTRY_TS,ENTRY_TS,18,Datetime,2022-08-09 05:22:49.267495 - 2022-08-09 05:22:49.267495,,Entry TS,,
Counterparty Details,T-18-PARTY_ID,PARTY_ID,18,String,BBB00010981,,Party ID,,
Counterparty Details,T-18-COUNTERPARTY_NAME,COUNTERPARTY_NAME,18,String,FEDERAL HOME LOAN BANK OF CHICAGO,,,,
Counterparty Details,T-18-ULTIMATE_PARTY_ID,ULTIMATE_PARTY_ID,18,String,BBB00010981,,,,
Counterparty Details,T-18-ULTIMATE_PARTY_NAME,ULTIMATE_PARTY_NAME,18,String,FEDERAL HOME LOAN BANK OF CHICAGO,,,,
Counterparty Details,T-18-FSA_INDUSTRY_TYPE,FSA_INDUSTRY_TYPE,18,String,Zone A Central governments or Central Banks,,,,
Counterparty Details,T-18-COUNTRY_CODE,COUNTRY_CODE,18,String,USA,,Country Code,,
Counterparty Details,T-18-LEGAL_FORM,LEGAL_FORM,18,String,"Federal Entity, including Benefit Plan",,,,
Counterparty Details,T-18-COUNTRY_OF_ORIGIN,COUNTRY_OF_ORIGIN,18,String,US ,,,,
Counterparty Details,T-18-CAPACITY_CLASSIFICATION,CAPACITY_CLASSIFICATION,18,String,Type of Banking Charter,,,,
Counterparty Details,T-18-COUNTRY_OF_ORGANIZATION,COUNTRY_OF_ORGANIZATION,18,String,US ,,,,
Counterparty Details,T-18-COUNTERPARTY_ACCOUNT,COUNTERPARTY_ACCOUNT,18,String,None,,Counterparty Account,,
Derivatives Collateral,T-25-ROW_ID,ROW_ID,25,Integer,1 - 79813,,Row ID,The row identifier of the dataset.,
Derivatives Collateral,T-25-RUN_ID,RUN_ID,25,Integer,1164382 - 1164713,,Run ID,The run number for the table of information.,
Derivatives Collateral,T-25-TABLE_ID,TABLE_ID,25,Integer,25 - 25,,Table ID,The table/feed ID for which the row of information belongs to.,
Derivatives Collateral,T-25-BUSINESS_DATE,BUSINESS_DATE,25,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
Derivatives Collateral,T-25-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,25,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Derivatives Collateral,T-25-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,25,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Derivatives Collateral,T-25-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,25,String,N,,Exception Row Flag,,
Derivatives Collateral,T-25-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,25,String,Y,,Exception Signoff,,
Derivatives Collateral,T-25-MATURITY_DATE,MATURITY_DATE,25,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Derivatives Collateral,T-25-ENTRY_TS,ENTRY_TS,25,Datetime,2021-10-28 01:07:00.606664 - 2021-10-31 16:02:10.275959,,Entry TS,,
Derivatives Collateral,T-25-REPORTING_DATE,REPORTING_DATE,25,String,10/27/2021 0:00,,Reporting Date,,
Derivatives Collateral,T-25-COLLATERAL_RELATION_ID,COLLATERAL_RELATION_ID,25,String,None,,Collateral Relation ID,,
Derivatives Collateral,T-25-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,25,String,045CUIY10,,TAPS Trading Account,The firm trading account of the position.,
Derivatives Collateral,T-25-CASH_NON_CASH,CASH_NON_CASH,25,String,CAS,,,,
Derivatives Collateral,T-25-FLOW_IND,FLOW_IND,25,String,R,,,,
Derivatives Collateral,T-25-REHYPTHECABLE_IND,REHYPTHECABLE_IND,25,String,Y,,,,
Derivatives Collateral,T-25-CLIENT_NETTING_GROUP,CLIENT_NETTING_GROUP,25,String,Y,,,,
Derivatives Collateral,T-25-QUANTITY,QUANTITY,25,Float,-2E+11,,Quantity,,
Derivatives Collateral,T-25-END_DATE,END_DATE,25,String,None,,End Date,The end/maturity date of the financial instrument.,
Derivatives Collateral,T-25-CUSIP,CUSIP,25,String,999850025,,CUSIP,The CUSIP identifier of the instrument.,
Derivatives Collateral,T-25-CURRENCY,CURRENCY,25,String,AUD,,Currency,The currency the values are respresented in.,
Derivatives Collateral,T-25-MARKET_VALUE_MX,MARKET_VALUE_MX,25,Float,-1.95782E+11,,Market Value,,
Derivatives Collateral,T-25-NETTING_ID,NETTING_ID,25,String,2690571,,,,
Derivatives Collateral,T-25-PARTY_ID,PARTY_ID,25,String,BBB04083490,,Party ID,,
Derivatives Collateral,T-25-MX_AMT,MX_AMT,25,Float,-3.34324E+11,,Original Notional USD,,
Derivatives Collateral,T-25-P_I_FLAG,P_I_FLAG,25,String,I,,,,
Derivatives Collateral,T-25-LEGAL_ENTITY,LEGAL_ENTITY,25,String,302,,Entity Code,,
Derivatives Collateral,T-25-FLAG_15A6,FLAG_15A6,25,String,N,,,,
Derivatives Collateral,T-25-ISIN,ISIN,25,String,None,,,,
Derivatives Collateral,T-25-PRICE,PRICE,25,Float,0.0 - 100693734.76,,Price,,
Derivatives Collateral,T-25-ACCOUNT_CLASSIFICATION,ACCOUNT_CLASSIFICATION,25,String,MS Held,,,,
Derivatives Collateral,T-25-PRIMARY_ACCOUNT,PRIMARY_ACCOUNT,25,String,0617S8CK7,,Primary Account,,
Derivatives Collateral,T-25-INTERNAL_EXTERNAL_IND,INTERNAL_EXTERNAL_IND,25,String,None,,,,
Derivatives Collateral,T-25-BUSINESS_AREA,BUSINESS_AREA,25,String,None,,Business Area,,
Derivatives Collateral,T-25-RAG_STATUS,RAG_STATUS,25,String,None,,,,
Derivatives Collateral,T-25-MS_REHYPOTHECATED,MS_REHYPOTHECATED,25,String,None,,,,
Derivatives Collateral,T-25-CLIENT_REHYPOTHECATED,CLIENT_REHYPOTHECATED,25,String,None,,,,
Derivatives Collateral,T-25-IM_ALLOCATION_MX,IM_ALLOCATION_MX,25,Float,-2.9436E+11,,,,
Derivatives Collateral,T-25-VM_ALLOCATION_MX,VM_ALLOCATION_MX,25,Float,-2.7571E+11,,,,
Derivatives Collateral,T-25-EGTS_DIVISION,EGTS_DIVISION,25,String,Swaps,,,,
Derivatives Collateral,T-25-MARGIN_GROUP,MARGIN_GROUP,25,String,HKCOLL1,,,,
IPB Free Cash Balances,T-26-ROW_ID,ROW_ID,26,Integer,1/1/7350 0:00,,Row ID,The row identifier of the dataset.,
IPB Free Cash Balances,T-26-RUN_ID,RUN_ID,26,Integer,1249910 - 1269678,,Run ID,The run number for the table of information.,
IPB Free Cash Balances,T-26-TABLE_ID,TABLE_ID,26,Integer,26 - 26,,Table ID,The table/feed ID for which the row of information belongs to.,
IPB Free Cash Balances,T-26-BUSINESS_DATE,BUSINESS_DATE,26,String,5/10/2023 0:00,,COB Date,Close of business date for which the report is run.,
IPB Free Cash Balances,T-26-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,26,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
IPB Free Cash Balances,T-26-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,26,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
IPB Free Cash Balances,T-26-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,26,String,N,,Exception Row Flag,,
IPB Free Cash Balances,T-26-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,26,String,Y,,Exception Signoff,,
IPB Free Cash Balances,T-26-MATURITY_DATE,MATURITY_DATE,26,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
IPB Free Cash Balances,T-26-ENTRY_TS,ENTRY_TS,26,Datetime,2023-05-11 06:04:08.912494 - 2023-09-18 00:03:03.269123,,Entry TS,,
IPB Free Cash Balances,T-26-REPORTING_DATE,REPORTING_DATE,26,String,5/10/2023 0:00,,Reporting Date,,
IPB Free Cash Balances,T-26-FEED,FEED,26,String,IPB Free Cash,,Feed,,
IPB Free Cash Balances,T-26-SOURCE,SOURCE,26,String,Libra WIRE,,Source,,
IPB Free Cash Balances,T-26-FEED_PRODUCT,FEED_PRODUCT,26,String,IPB Free Cash,,Product Classification,,
IPB Free Cash Balances,T-26-LEGAL_ENTITY,LEGAL_ENTITY,26,String,302,,Entity Code,,
IPB Free Cash Balances,T-26-COST_CENTRE,COST_CENTRE,26,String,3558,,Cost Centre,,
IPB Free Cash Balances,T-26-TRADING_NAME_ID,TRADING_NAME_ID,26,String,TN000000388,,,,
IPB Free Cash Balances,T-26-TRADING_NAME,TRADING_NAME,26,String,AQR CAPITAL MANAGEMENT,,,,
IPB Free Cash Balances,T-26-PARTY_ID,PARTY_ID,26,String,BBB03862686,,Party ID,,
IPB Free Cash Balances,T-26-PARTY_NAME,PARTY_NAME,26,String,ALPHAS MANAGED ACCOUNTS PLATFORM LXXV LIMITED-SPPMA SEGREGATED PORTFOLIO,,,,
IPB Free Cash Balances,T-26-COUNTERPARTY_ACCOUNT,COUNTERPARTY_ACCOUNT,26,String,None,,Counterparty Account,,
IPB Free Cash Balances,T-26-CURRENCY,CURRENCY,26,String,CAD,,Currency,The currency the values are respresented in.,
IPB Free Cash Balances,T-26-END_DATE,END_DATE,26,String,None,,End Date,The end/maturity date of the financial instrument.,
IPB Free Cash Balances,T-26-MX_AMT,MX_AMT,26,String,None,,Original Notional USD,,
IPB Free Cash Balances,T-26-MARKET_VALUE_MX,MARKET_VALUE_MX,26,String,None,,Market Value,,
IPB Free Cash Balances,T-26-NET_BALANCE,NET_BALANCE,26,Float,-3.73665E+11,,,,
IPB Free Cash Balances,T-26-FREE_CASH_FLAG,FREE_CASH_FLAG,26,String,None,,,,
IPB Free Cash Balances,T-26-MARGIN_EXCESS,MARGIN_EXCESS,26,Float,0.0 - 0.0,,,,
IPB Free Cash Balances,T-26-CMP_FLAG,CMP_FLAG,26,String,N,,,,
IPB Free Cash Balances,T-26-SHORT_CREDIT_MX,SHORT_CREDIT_MX,26,Float,-69027969011,,,,
IPB Free Cash Balances,T-26-SMV_MX,SMV_MX,26,Float,-69028138192,,,,
IPB Free Cash Balances,T-26-NET_CASH_CCY,NET_CASH_CCY,26,Float,-3.6723E+11,,,,
IPB Free Cash Balances,T-26-CURRENCY_BAL_ALLOC,CURRENCY_BAL_ALLOC,26,Float,0.0 - 65667088204.23,,,,
IPB Free Cash Balances,T-26-CASH_VALUE_RESTATED_CCY,CASH_VALUE_RESTATED_CCY,26,Float,-3.73662E+11,,,,
Loan IQ - Pending,T-32-ROW_ID,ROW_ID,32,Integer,1 - 27702,,Row ID,The row identifier of the dataset.,
Loan IQ - Pending,T-32-RUN_ID,RUN_ID,32,Integer,1249895 - 1270024,,Run ID,The run number for the table of information.,
Loan IQ - Pending,T-32-TABLE_ID,TABLE_ID,32,Integer,32 - 32,,Table ID,The table/feed ID for which the row of information belongs to.,
Loan IQ - Pending,T-32-BUSINESS_DATE,BUSINESS_DATE,32,String,5/10/2023 0:00,,COB Date,Close of business date for which the report is run.,
Loan IQ - Pending,T-32-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,32,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Loan IQ - Pending,T-32-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,32,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Loan IQ - Pending,T-32-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,32,String,N,,Exception Row Flag,,
Loan IQ - Pending,T-32-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,32,String,Y,,Exception Signoff,,
Loan IQ - Pending,T-32-MATURITY_DATE,MATURITY_DATE,32,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Loan IQ - Pending,T-32-ENTRY_TS,ENTRY_TS,32,Datetime,2023-05-10 22:27:08.834259 - 2023-09-19 23:36:40.542909,,Entry TS,,
Loan IQ - Pending,T-32-SOURCE,SOURCE,32,String,LoanIQ,,Source,,
Loan IQ - Pending,T-32-FEED,FEED,32,String,loans_pending,,Feed,,
Loan IQ - Pending,T-32-REPORTING_DATE,REPORTING_DATE,32,String,5/10/2023 0:00,,Reporting Date,,
Loan IQ - Pending,T-32-LEGAL_ENTITY,LEGAL_ENTITY,32,String,1633,,Entity Code,,
Loan IQ - Pending,T-32-PORTFOLIO,PORTFOLIO,32,String,PARGO,,Portfolio,,
Loan IQ - Pending,T-32-COST_CENTRE,COST_CENTRE,32,String,3S45,,Cost Centre,,
Loan IQ - Pending,T-32-GL_ACCOUNT,GL_ACCOUNT,32,String,142090,,GL Account,,
